orderday,order_id,delivery_deviation,median_delivery_handover_min_same_location,vehicle_type,is_pooled,has_alcohol,is_new_courier,is_large_order,delivery_handover_min
2025-10-25,626492,5.62,5.4753,BIKE,0,0,1,0,13.96
2025-10-07,192769,3.2,3.4139,BIKE,0,1,0,0,3.65
2025-10-27,187265,2.08,1.5521,BIKE,0,0,1,0,3.18
2025-11-19,917563,8.09,5.4238,BIKE,0,0,1,0,21.21
2025-10-22,152428,4.13,3.1314,BIKE,1,0,0,0,4.2
2025-10-19,727835,4.25,2.7404,BIKE,0,0,0,1,7.91
2025-10-30,860278,4.4,2.9979,MOPED,0,0,0,0,3.5
2025-10-22,149067,2.5,4.6032,BIKE,0,0,0,0,3.72
2025-10-23,862371,3.28,4.6321,CAR,0,0,0,0,6.28
2025-10-12,212217,1.86,4.0875,CAR,1,0,0,0,2.83
2025-10-02,518184,2.07,2.7887,BIKE,0,0,0,0,2.46
2025-10-29,723222,5.87,2.1643,BIKE,0,0,0,0,7.02
2025-10-29,242980,3.52,2.6578,BIKE,0,0,1,0,4.81
2025-10-14,602367,3.28,1.8434,CAR,0,0,0,1,4.9
2025-10-09,436851,2.8,7.3231,BIKE,0,0,0,0,5.06
2025-11-14,309329,3.34,2.2957,BIKE,0,0,0,0,4.51
2025-11-11,357354,7.15,3.1033,CAR,0,0,1,0,21.86
2025-10-26,623406,4.36,4.5165,CAR,1,0,1,0,7.23
2025-11-28,161215,2.25,3.4887,BIKE,1,0,0,1,6.12
2025-10-29,811195,6.79,2.7532,CAR,0,0,1,0,11.55
2025-10-05,411573,9.61,3.2863,BIKE,0,0,0,0,13.52
2025-10-22,968584,5.19,2.7338,CAR,0,0,0,0,4.77
2025-11-28,732336,6.33,3.1523,BIKE,1,0,0,0,6.29
2025-10-13,277241,1.77,2.2838,BIKE,0,1,0,0,2.11
2025-10-18,238731,10.3,5.1974,BIKE,1,0,1,0,22.22
2025-10-07,553830,7.02,3.5805,BIKE,0,0,1,0,15.84
2025-10-13,864265,5.18,2.762,CAR,0,0,0,0,6.34
2025-11-14,439384,3.81,3.0768,BIKE,0,0,0,0,3.75
2025-11-17,526009,2.08,5.3613,BIKE,1,0,0,0,6.17
2025-11-17,213688,3.44,4.7289,BIKE,0,0,1,0,8.79
2025-11-05,408617,5.07,3.8162,BIKE,1,0,1,0,11.26
2025-10-21,983194,2.33,2.7429,CAR,0,1,1,0,7.6
2025-10-28,844748,3.92,4.3147,MOPED,0,0,1,0,8.32
2025-11-13,590834,2.24,3.5008,CAR,0,0,0,0,4.39
2025-11-24,993388,3.35,6.5663,CAR,0,0,1,0,9.07
2025-11-07,480596,2.06,3.4315,BIKE,0,0,0,0,2.66
2025-11-22,811111,1.96,6.4272,BIKE,1,0,0,0,3.1
2025-10-03,834275,4.81,3.7514,BIKE,0,0,0,0,3.57
2025-11-23,369150,3.03,2.2836,MOPED,0,0,0,0,3.67
2025-10-28,349243,3.18,11.0494,CAR,0,0,0,0,9.82
2025-11-23,698506,2.95,1.9035,BIKE,1,0,0,0,2.26
2025-10-22,656718,5.49,1.4051,BIKE,1,0,0,0,5.68
2025-11-12,123091,5.8,9.1951,BIKE,1,0,0,0,21.5
2025-11-12,881413,2.75,7.4756,CAR,0,0,0,0,8.71
2025-11-02,648277,5.22,3.6796,BIKE,0,0,1,0,9.17
2025-11-19,175451,3.62,4.1051,CAR,0,0,1,0,11.87
2025-10-13,118990,2.74,3.8321,MOPED,0,0,0,0,3.15
2025-11-10,452414,10.64,1.6348,CAR,0,0,0,1,12.72
2025-11-26,966792,5.4,5.9424,MOPED,0,0,1,0,15.47
2025-11-26,350541,5.27,5.6749,BIKE,1,0,0,0,11.27
2025-11-28,922513,2.49,2.0977,MOPED,1,0,0,0,2.93
2025-11-14,766393,2.15,3.9417,BIKE,0,0,1,0,5.61
2025-11-06,470416,3.94,3.3841,CAR,0,0,0,0,3.9
2025-10-05,902673,3.04,3.2066,BIKE,0,0,1,0,5.59
2025-11-05,224932,5.51,2.6556,BIKE,1,0,0,0,4.47
2025-11-09,368083,5.7,3.3332,BIKE,0,0,1,0,10.14
2025-10-08,213000,4.19,2.8265,BIKE,0,0,0,0,5.95
2025-10-02,802922,6.13,5.1674,MOPED,0,0,1,0,15.1
2025-11-13,659351,4.47,3.4447,CAR,0,0,1,0,7.33
2025-11-12,593216,2.62,2.6409,BIKE,0,0,0,0,2.98
2025-11-10,832081,3.67,3.4479,BIKE,0,0,1,0,6.19
2025-10-17,782405,4.34,3.2957,CAR,0,0,1,0,7.48
2025-10-04,609850,6.45,3.2418,BIKE,0,0,0,0,7.22
2025-10-19,537985,4.54,4.4911,CAR,1,0,1,0,8.57
2025-11-03,933550,3.05,3.1248,BIKE,0,0,0,0,3.89
2025-11-27,184703,6.57,2.776,CAR,0,0,0,0,7.87
2025-10-17,595164,4.91,1.9801,MOPED,1,0,0,0,6.24
2025-10-25,514841,8.78,3.4701,BIKE,1,0,1,0,21.66
2025-10-05,860084,4.24,5.5117,BIKE,0,0,1,0,14.18
2025-11-21,752845,2.41,3.3183,MOPED,0,0,1,1,8.17
2025-10-17,389220,7.3,2.8553,MOPED,1,0,0,0,6.88
2025-10-11,353317,3.04,2.5709,MOPED,0,0,1,0,4.11
2025-11-27,295877,4.7,1.6721,BIKE,1,0,0,0,2.88
2025-10-16,931037,4.45,5.3785,BIKE,0,0,0,1,6.82
2025-10-16,446709,4.15,4.1831,BIKE,1,1,0,0,5.69
2025-10-06,581725,3.73,4.6457,BIKE,0,0,1,0,11.79
2025-11-07,925553,1.78,3.8323,CAR,0,0,1,0,7.45
2025-11-08,917865,2.46,2.5198,BIKE,1,0,0,0,3.26
2025-11-24,667597,7.11,3.0753,CAR,0,0,1,0,12.16
2025-10-18,953900,5.02,2.8568,MOPED,0,0,0,0,3.6
2025-11-15,537470,10.53,2.9548,MOPED,0,1,0,0,15.53
2025-11-23,953725,2.41,2.9621,BIKE,0,0,0,0,3.04
2025-10-03,458402,3.99,5.2428,BIKE,0,0,0,0,5.27
2025-10-18,924837,7.25,7.2195,CAR,0,0,0,0,21.3
2025-11-21,667815,3.06,2.4498,BIKE,0,0,1,0,7.12
2025-11-15,963659,3.18,3.2599,CAR,0,0,0,0,3.55
2025-10-07,848778,3.5,3.7828,CAR,1,0,0,0,5.44
2025-10-11,239883,3.25,2.3396,BIKE,0,0,1,0,4.36
2025-11-16,717632,5.29,3.5533,BIKE,0,0,0,0,5.92
2025-10-15,255344,1.67,3.9803,BIKE,1,0,0,0,2.79
2025-11-06,565226,9.22,3.378,CAR,1,0,0,0,14.42
2025-10-14,847852,2.51,4.4092,BIKE,0,0,0,0,2.98
2025-10-23,671441,1.41,3.4821,CAR,0,0,0,0,3.43
2025-11-27,208042,4.03,0.897,MOPED,0,0,0,0,2.72
2025-11-05,154110,3.36,2.3597,BIKE,0,0,0,1,5.48
2025-10-17,245051,3.71,5.8876,MOPED,1,0,0,0,5.35
2025-10-22,865419,4.74,4.2388,CAR,0,0,1,0,7.6
2025-10-24,863461,5.6,0.9053,CAR,1,0,0,0,2.89
2025-10-27,128328,9.42,1.849,BIKE,0,0,0,0,8.4
2025-10-17,737199,2.87,4.5653,BIKE,0,0,1,0,9.43
2025-10-23,375011,5.97,2.7703,BIKE,0,1,1,0,8.0
2025-10-07,159234,5.78,0.9924,BIKE,0,0,0,0,3.86
2025-10-01,912283,1.08,5.1584,BIKE,0,0,1,0,7.29
2025-11-19,917711,2.67,4.5687,CAR,0,0,1,0,7.58
2025-11-27,872791,2.13,2.4946,BIKE,0,0,0,0,2.23
2025-11-19,327135,5.07,5.5111,MOPED,0,0,1,0,6.63
2025-11-27,697690,4.8,2.5345,BIKE,0,0,0,0,4.46
2025-10-27,901881,4.85,2.7178,BIKE,0,0,0,0,5.51
2025-11-21,438365,3.48,2.874,BIKE,0,1,1,0,5.83
2025-11-03,975512,3.66,1.538,MOPED,0,0,1,0,3.97
2025-11-06,629739,4.0,4.0724,BIKE,1,0,0,0,4.37
2025-11-14,187178,3.32,4.2385,BIKE,1,0,0,1,9.49
2025-10-15,950193,5.98,2.9057,MOPED,1,0,0,0,6.57
2025-11-15,336562,2.38,4.5393,BIKE,1,0,0,0,5.31
2025-11-25,401014,2.74,1.7806,CAR,0,0,0,0,2.69
2025-10-18,458710,4.31,4.5059,BIKE,0,0,1,0,8.11
2025-11-25,485893,3.37,3.9413,BIKE,0,0,0,0,4.22
2025-10-04,223765,2.33,2.6429,BIKE,0,0,0,0,3.66
2025-10-29,487025,5.29,4.0745,MOPED,0,0,0,0,6.2
2025-10-23,228389,3.05,2.4402,MOPED,0,0,0,0,3.43
2025-11-12,813987,2.66,5.2435,BIKE,0,0,0,0,5.14
2025-10-22,297227,3.72,4.2494,BIKE,0,0,0,0,4.28
2025-10-20,592402,2.59,3.9983,BIKE,0,0,1,0,4.6
2025-10-22,911804,3.99,2.9012,BIKE,1,0,0,0,5.2
2025-10-12,890074,3.39,4.6551,BIKE,0,0,0,0,7.84
2025-11-29,360220,3.14,5.4309,BIKE,1,0,0,0,4.27
2025-11-14,521217,3.15,6.2577,BIKE,0,0,0,0,5.36
2025-11-04,396208,6.67,2.8054,BIKE,0,0,0,0,7.5
2025-10-26,850186,4.88,4.7291,CAR,0,0,1,0,11.65
2025-10-14,900554,1.73,5.8116,CAR,0,0,1,0,6.7
2025-11-13,168431,6.31,3.1665,BIKE,1,0,0,0,13.82
2025-10-20,155745,5.25,5.8321,CAR,0,0,1,1,15.69
2025-11-05,150081,5.1,3.7005,BIKE,0,0,1,0,6.47
2025-10-12,316204,6.32,2.3016,BIKE,0,0,0,0,8.64
2025-10-09,501415,4.09,2.6219,CAR,1,0,0,0,3.85
2025-11-02,700541,5.53,1.9066,CAR,1,0,0,0,5.7
2025-10-24,398335,3.21,3.4297,BIKE,1,1,0,0,4.0
2025-10-09,896643,6.2,3.2714,BIKE,0,0,0,0,6.17
2025-10-24,211086,4.52,3.7423,MOPED,0,0,1,0,6.08
2025-10-30,556285,2.04,5.743,CAR,0,0,0,0,5.91
2025-10-05,514758,6.81,3.4596,CAR,0,0,0,0,12.0
2025-10-08,524528,3.8,3.1365,CAR,0,0,0,0,5.52
2025-10-15,538458,3.55,3.2213,BIKE,0,0,0,0,5.94
2025-11-14,988403,3.25,1.5702,BIKE,0,0,1,0,3.13
2025-11-22,718071,3.37,4.5016,MOPED,0,0,1,0,6.81
2025-11-24,749969,4.55,3.2835,BIKE,0,0,1,0,6.49
2025-10-20,712181,2.47,3.591,BIKE,0,0,1,0,5.81
2025-11-27,599797,1.85,3.2197,CAR,0,0,0,0,3.34
2025-10-15,258763,2.38,3.6563,BIKE,0,0,1,0,3.52
2025-10-22,702248,4.91,2.0237,BIKE,0,0,0,1,6.98
2025-11-01,970820,3.74,3.4802,BIKE,0,0,0,0,3.63
2025-10-06,122601,7.08,2.7389,BIKE,0,0,0,0,5.57
2025-11-07,511236,3.93,3.5289,CAR,0,0,0,0,3.91
2025-11-16,239227,6.18,2.3052,BIKE,1,0,0,0,8.59
2025-11-02,824479,2.87,4.1736,BIKE,0,0,1,0,8.99
2025-10-11,792137,3.26,3.5106,BIKE,0,0,1,0,5.81
2025-10-28,381854,4.07,2.0385,BIKE,0,0,0,0,4.32
2025-10-03,470858,3.77,4.953,BIKE,1,0,0,0,5.1
2025-11-15,779892,3.6,2.8409,BIKE,0,0,0,0,4.43
2025-11-18,753015,2.62,3.0246,CAR,1,0,0,0,4.41
2025-11-26,687515,1.84,4.6943,CAR,1,0,1,0,4.93
2025-10-03,760327,5.56,5.1843,BIKE,0,0,0,0,8.67
2025-10-29,708577,5.26,2.8971,BIKE,0,0,1,0,8.2
2025-11-25,251094,2.98,3.6341,BIKE,0,0,0,0,3.18
2025-10-11,536679,4.9,4.4991,BIKE,0,0,0,0,8.21
2025-11-06,830031,3.73,5.5468,BIKE,0,0,1,0,6.94
2025-11-29,892154,7.05,3.6025,BIKE,1,0,0,0,12.11
2025-11-14,782773,2.1,4.163,BIKE,0,0,0,0,5.44
2025-11-24,967482,3.81,2.4069,MOPED,0,0,1,0,6.13
2025-11-12,602648,3.66,1.8471,CAR,0,1,0,0,10.45
2025-11-01,858108,4.4,4.2934,CAR,0,0,0,0,8.22
2025-11-19,861282,8.75,2.5181,BIKE,0,0,1,0,18.26
2025-10-15,579083,3.81,2.3963,BIKE,1,0,0,0,3.67
2025-10-04,445740,5.88,4.4326,BIKE,0,0,1,1,15.52
2025-11-01,953164,3.77,3.2878,MOPED,0,0,0,0,4.87
2025-11-21,505513,6.93,3.7983,BIKE,0,0,1,1,11.57
2025-11-12,168323,5.91,2.0497,BIKE,1,0,0,0,5.23
2025-11-03,385960,3.43,2.4099,BIKE,1,0,0,0,3.0
2025-10-10,664983,3.31,6.3096,CAR,0,1,1,0,20.61
2025-10-30,512918,5.17,2.6788,BIKE,0,0,0,1,8.04
2025-11-10,518458,2.92,3.2165,BIKE,0,0,1,0,4.75
2025-10-18,155841,4.46,3.8125,MOPED,1,0,0,0,5.49
2025-10-17,490642,3.39,2.2512,BIKE,0,0,0,0,3.24
2025-10-05,298784,4.87,5.7251,BIKE,0,0,0,0,7.66
2025-10-08,207096,3.74,3.4918,BIKE,0,0,1,0,5.44
2025-11-09,192764,2.87,3.1748,CAR,0,0,1,0,6.06
2025-11-15,546790,7.05,5.1745,BIKE,0,0,0,1,13.85
2025-10-05,710032,4.57,4.8917,BIKE,0,1,1,0,9.24
2025-10-17,914914,3.95,7.0857,CAR,0,0,0,0,9.21
2025-11-08,633459,5.0,2.931,BIKE,0,0,1,0,7.11
2025-11-08,725043,1.76,7.6537,MOPED,0,0,0,0,6.41
2025-11-11,592148,11.53,4.4403,CAR,0,0,0,0,19.13
2025-10-27,732413,4.11,6.4419,BIKE,1,0,0,0,7.3
2025-11-01,468226,1.52,5.0239,BIKE,0,1,0,0,4.06
2025-10-22,226310,2.79,2.4899,CAR,1,0,1,1,4.64
2025-10-12,775673,6.83,1.6085,CAR,1,0,1,0,15.42
2025-11-19,905581,4.31,1.4518,BIKE,0,0,0,0,3.14
2025-10-24,939953,1.85,2.7297,MOPED,0,0,1,0,2.75
2025-11-18,145740,4.62,5.5542,BIKE,1,0,0,0,9.82
2025-11-12,206611,4.45,2.8596,BIKE,0,0,1,0,6.31
2025-10-17,498172,7.21,2.6586,MOPED,1,0,0,0,11.15
2025-10-07,568947,5.27,4.5284,CAR,1,0,0,0,8.35
2025-11-17,575828,2.18,2.4609,BIKE,0,0,1,0,4.71
2025-10-17,873210,6.69,6.7848,MOPED,0,0,0,0,13.31
2025-10-20,428785,3.3,3.1433,BIKE,0,0,1,1,6.84
2025-10-27,688099,9.58,4.9252,BIKE,1,0,0,0,17.61
2025-11-14,545376,3.4,3.2206,CAR,1,0,1,0,6.54
2025-10-10,806673,3.65,3.5149,BIKE,0,0,0,0,4.89
2025-10-06,687520,2.69,5.2847,MOPED,0,0,0,0,4.54
2025-11-17,901849,3.16,3.8009,CAR,0,0,0,0,3.78
2025-11-01,780089,2.77,6.0156,BIKE,1,0,1,0,7.22
2025-11-22,212492,7.3,2.5431,CAR,1,0,0,0,10.94
2025-11-26,130099,2.08,2.0352,BIKE,0,0,0,0,2.63
2025-11-29,853494,6.06,1.6517,BIKE,0,0,1,0,8.99
2025-10-08,523177,6.14,5.5305,MOPED,0,0,0,0,9.55
2025-11-13,371400,4.14,3.1384,BIKE,0,1,0,0,6.43
2025-11-13,579336,2.43,3.9019,BIKE,1,0,0,0,3.99
2025-10-19,867876,3.72,5.177,BIKE,0,0,0,0,6.04
2025-10-19,658969,5.46,3.2331,BIKE,0,1,1,0,11.35
2025-10-22,191328,4.23,1.6432,BIKE,0,0,0,0,2.65
2025-11-04,842800,4.87,1.6533,BIKE,1,0,1,0,4.36
2025-10-28,405505,8.03,2.2272,BIKE,0,0,1,0,12.81
2025-11-02,557719,5.42,3.6212,CAR,0,0,1,0,11.0
2025-10-06,134540,4.48,2.3788,BIKE,0,0,1,0,5.16
2025-10-12,257608,1.61,5.1107,BIKE,1,1,1,0,5.59
2025-11-02,184700,2.74,2.0585,MOPED,0,0,0,0,3.32
2025-11-19,440676,3.31,2.6399,BIKE,0,0,0,0,3.56
2025-11-26,811935,1.51,1.595,CAR,0,0,0,0,1.05
2025-11-03,489770,2.33,2.9214,BIKE,1,0,1,0,2.49
2025-11-19,496087,3.55,3.4913,BIKE,1,0,1,0,4.1
2025-10-12,146002,3.85,5.1924,BIKE,0,0,1,0,12.46
2025-11-06,149812,5.22,3.6459,BIKE,1,0,0,0,6.08
2025-11-21,515842,3.66,4.5972,BIKE,0,0,0,0,5.11
2025-11-05,815339,4.59,5.0589,BIKE,0,0,1,0,17.0
2025-11-27,357906,3.29,4.0414,BIKE,1,0,0,0,3.96
2025-10-03,208946,4.14,2.4247,BIKE,0,0,1,0,7.21
2025-11-05,166668,5.08,4.0601,BIKE,1,0,0,0,6.93
2025-11-08,199003,8.47,6.003,MOPED,0,0,0,0,20.59
2025-10-28,835430,3.14,3.0776,CAR,0,0,1,0,6.82
2025-11-20,320462,4.36,4.2931,CAR,0,0,0,0,4.2
2025-10-16,819174,1.97,3.0121,BIKE,0,0,0,0,2.11
2025-11-29,369956,7.31,2.9932,CAR,0,0,1,0,12.22
2025-10-03,161844,1.72,4.1342,BIKE,1,0,1,0,5.65
2025-10-22,825453,4.88,3.1711,BIKE,0,0,1,0,9.09
2025-11-27,495395,3.06,3.5407,BIKE,1,0,1,0,9.39
2025-11-18,799158,3.32,4.9303,BIKE,0,1,1,0,9.42
2025-10-15,174601,4.83,1.499,BIKE,0,0,1,0,5.24
2025-11-04,410001,6.86,4.393,MOPED,0,0,0,0,10.66
2025-10-20,487699,3.21,4.5409,CAR,0,0,0,0,3.61
2025-11-12,594700,3.23,2.7717,BIKE,1,0,0,0,3.35
2025-10-04,382844,4.88,3.4397,CAR,1,0,1,0,8.16
2025-10-29,882215,5.4,2.3439,BIKE,0,0,0,0,6.66
2025-10-20,532680,2.45,2.5265,CAR,0,0,0,0,3.78
2025-10-29,273423,9.6,3.8612,CAR,0,0,0,0,12.06
2025-10-14,193330,2.94,8.8507,BIKE,1,0,0,0,9.57
2025-10-01,325391,6.57,4.4695,CAR,1,0,1,0,19.99
2025-10-18,313606,5.08,2.4747,BIKE,0,0,1,1,7.24
2025-10-17,507085,5.49,4.6561,BIKE,0,0,1,1,16.09
2025-10-15,291387,2.97,4.3349,CAR,0,0,1,0,7.61
2025-11-21,341133,1.71,1.6696,CAR,1,0,0,0,1.5
2025-10-25,586904,4.01,3.0765,CAR,1,0,1,0,5.77
2025-10-13,514170,4.02,3.2941,MOPED,1,0,0,1,10.88
2025-11-25,786915,2.51,3.6433,CAR,0,0,1,0,5.62
2025-11-02,425497,6.42,3.4395,CAR,0,0,0,0,9.66
2025-10-24,575406,3.95,3.6848,CAR,0,0,0,0,3.87
2025-11-03,538242,2.71,2.3853,BIKE,0,0,0,0,4.36
2025-10-11,462916,5.43,3.0652,BIKE,0,0,1,0,10.52
2025-11-06,278048,5.51,3.1382,BIKE,1,0,0,0,7.08
2025-11-16,453646,2.83,5.347,BIKE,0,0,0,0,7.51
2025-10-25,476087,7.51,2.6355,CAR,0,0,0,0,6.83
2025-11-10,471994,12.45,3.1647,BIKE,1,0,0,0,23.28
2025-11-01,669383,2.35,3.0277,BIKE,1,0,1,1,6.0
2025-10-01,245342,3.7,6.2154,CAR,0,0,0,0,6.62
2025-10-29,786268,4.8,4.4715,BIKE,1,0,0,0,8.84
2025-10-11,162433,2.81,4.0492,BIKE,0,0,0,0,5.51
2025-10-22,644279,2.54,2.3086,CAR,0,0,0,0,3.15
2025-10-12,372919,2.53,3.8461,BIKE,1,0,0,0,3.16
2025-10-01,571017,7.47,5.7518,MOPED,1,0,1,0,19.6
2025-10-16,447139,2.85,1.492,BIKE,0,0,1,0,3.94
2025-10-16,247745,2.65,2.3119,CAR,0,0,0,1,3.46
2025-11-08,747096,4.55,3.6962,BIKE,1,1,1,0,9.9
2025-10-03,782416,4.73,2.9797,BIKE,1,0,0,0,5.05
2025-11-06,237686,6.93,3.7788,BIKE,0,0,0,0,10.53
2025-11-05,107415,4.25,3.371,BIKE,0,0,1,0,8.2
2025-10-30,870326,4.59,1.7068,BIKE,1,0,0,0,7.05
2025-11-29,537100,3.85,4.4011,BIKE,0,0,1,0,5.45
2025-10-03,878493,2.11,2.0028,BIKE,0,0,0,0,2.36
2025-11-04,399188,3.67,3.7667,CAR,0,0,0,0,8.59
2025-11-21,812509,4.18,2.9104,BIKE,0,0,0,0,5.98
2025-10-31,268616,3.25,8.2103,MOPED,0,0,1,0,16.44
2025-11-04,149976,1.85,3.3221,CAR,0,0,0,0,2.43
2025-11-23,525468,2.3,3.9794,BIKE,0,0,1,0,5.43
2025-11-19,365976,3.98,4.292,BIKE,1,0,1,0,6.36
2025-10-12,321883,6.46,3.9594,CAR,0,0,0,0,8.12
2025-10-30,596965,3.7,2.3295,CAR,0,0,1,0,4.43
2025-10-25,920580,2.83,3.3339,CAR,0,0,0,0,3.78
2025-10-23,863529,3.37,1.5606,BIKE,0,0,0,0,1.97
2025-10-17,618823,2.4,4.1876,BIKE,1,0,1,0,6.62
2025-11-09,319526,6.01,9.7634,CAR,0,0,0,0,12.24
2025-10-17,447220,2.87,3.9622,CAR,1,0,1,1,10.67
2025-11-23,924834,2.23,1.8135,CAR,0,0,1,1,4.09
2025-11-27,813087,6.71,2.5086,BIKE,0,0,0,0,9.57
2025-11-10,138578,4.75,4.8618,MOPED,1,0,0,0,8.67
2025-11-12,714741,4.79,1.9032,MOPED,1,0,1,0,5.98
2025-11-14,515534,8.97,2.6024,BIKE,1,0,1,0,15.02
2025-11-28,962147,2.05,4.3141,BIKE,0,0,1,0,6.8
2025-11-04,308859,2.02,4.7129,BIKE,1,0,0,0,3.9
2025-10-18,211435,3.74,3.3374,CAR,1,0,1,0,7.7
2025-10-10,840389,4.19,3.6497,BIKE,0,0,0,0,8.44
2025-11-16,251538,3.4,3.6465,BIKE,0,0,0,0,5.59
2025-11-28,145475,3.47,3.3842,BIKE,0,0,0,0,4.32
2025-11-02,946574,3.08,3.819,BIKE,0,0,1,1,9.17
2025-10-06,840520,4.32,3.3644,CAR,0,0,0,0,4.87
2025-10-21,257636,6.59,1.5151,CAR,0,0,0,0,8.31
2025-11-16,253484,2.82,6.1043,BIKE,0,0,0,0,6.18
2025-10-30,193526,3.77,2.2284,CAR,0,0,0,0,6.79
2025-10-26,151001,6.68,3.5797,CAR,0,0,0,0,9.08
2025-10-07,944081,6.87,3.9359,BIKE,0,0,0,0,10.84
2025-10-21,292029,4.52,2.9101,BIKE,1,0,1,0,6.52
2025-11-16,768516,10.92,2.5517,BIKE,0,0,0,0,14.58
2025-11-19,649999,2.01,7.5346,MOPED,0,0,1,1,11.84
2025-11-14,654394,1.74,3.1448,CAR,1,0,0,0,2.14
2025-11-02,951890,6.04,4.8691,BIKE,0,0,0,0,4.82
2025-11-23,582488,8.03,2.2291,MOPED,1,0,0,1,11.91
2025-11-19,492573,3.62,4.5644,CAR,0,0,1,0,8.8
2025-10-03,317583,3.15,2.6141,MOPED,0,0,0,0,2.7
2025-10-12,463898,2.69,1.9507,BIKE,0,0,0,0,2.54
2025-11-02,238286,2.26,2.2559,CAR,0,0,1,0,2.52
2025-10-24,327189,7.16,2.4751,CAR,0,0,1,0,17.12
2025-10-07,226479,3.35,3.6341,CAR,1,0,1,0,6.43
2025-11-27,520343,4.72,9.62,BIKE,0,0,1,0,20.43
2025-10-08,236213,1.63,9.1828,CAR,0,0,0,0,5.09
2025-11-16,653172,6.69,3.0692,BIKE,1,0,0,0,6.34
2025-11-06,364852,5.44,4.9764,CAR,0,0,0,0,7.51
2025-11-23,904807,2.07,2.0767,CAR,0,0,1,0,3.87
2025-11-04,639376,4.62,1.384,BIKE,0,0,0,0,4.13
2025-10-07,419759,4.06,3.523,BIKE,0,0,1,0,10.23
2025-10-04,472282,3.24,4.2798,CAR,0,0,0,0,6.8
2025-11-03,800406,0.95,4.6688,BIKE,0,0,0,0,1.99
2025-11-08,372158,2.91,5.196,BIKE,0,0,0,0,4.81
2025-10-22,819785,4.72,3.0587,CAR,1,0,1,0,8.21
2025-11-02,496489,3.08,3.5796,CAR,1,0,0,0,4.86
2025-11-26,802495,3.63,4.7338,BIKE,0,0,1,0,8.68
2025-10-11,464986,8.57,5.4112,BIKE,0,0,0,0,13.86
2025-10-09,590238,3.9,2.4139,CAR,0,0,0,0,6.78
2025-11-11,178077,1.42,3.7741,CAR,0,0,0,0,2.86
2025-11-20,239784,3.7,4.4459,BIKE,1,0,1,0,9.95
2025-10-15,305776,4.26,3.6845,BIKE,0,0,1,0,5.5
2025-10-28,415018,2.68,2.7187,BIKE,1,0,1,0,7.92
2025-10-30,169087,5.86,3.4858,MOPED,0,0,1,0,11.91
2025-11-11,898729,1.95,4.2536,BIKE,0,0,0,0,3.24
2025-11-18,864629,3.79,2.5673,BIKE,0,0,1,0,6.1
2025-11-13,913560,1.94,2.1294,BIKE,1,0,1,0,4.09
2025-10-23,692656,3.5,7.3134,BIKE,1,0,1,0,11.92
2025-10-04,843859,5.78,3.7411,CAR,0,0,0,0,7.76
2025-10-14,441102,3.74,4.9388,BIKE,0,1,0,0,4.69
2025-10-19,395064,3.63,3.7724,BIKE,1,0,1,0,10.63
2025-10-24,351514,4.11,5.1417,BIKE,0,0,1,0,9.68
2025-11-26,242180,4.22,3.5894,BIKE,0,0,1,1,7.5
2025-11-14,884192,5.74,4.3449,CAR,0,1,0,0,19.49
2025-11-25,535928,5.75,2.2128,BIKE,0,0,0,0,7.09
2025-11-05,701891,8.26,1.6392,CAR,0,0,0,0,11.51
2025-10-07,133872,4.41,2.8847,BIKE,0,0,0,0,4.38
2025-11-29,372872,1.77,1.922,BIKE,0,0,1,0,2.59
2025-10-18,457246,6.23,1.3748,BIKE,0,0,0,1,5.06
2025-11-12,588535,7.96,3.9063,MOPED,0,1,0,0,15.94
2025-11-18,907015,8.38,4.9587,CAR,1,0,1,0,23.7
2025-10-15,185774,3.17,5.9058,BIKE,1,0,0,0,7.4
2025-11-16,488518,4.45,1.9069,BIKE,0,0,0,0,3.43
2025-11-18,298522,3.54,3.8871,BIKE,0,0,0,0,3.35
2025-11-27,320357,3.31,6.8254,MOPED,0,0,1,0,11.02
2025-10-05,512672,3.83,2.89,BIKE,0,0,1,0,5.85
2025-11-10,977550,7.71,4.383,CAR,1,0,0,0,14.1
2025-11-05,165942,1.83,8.1877,MOPED,0,0,0,0,6.83
2025-10-20,637977,2.46,1.7097,BIKE,0,0,1,0,2.31
2025-10-07,657564,7.46,2.301,BIKE,0,1,0,0,5.25
2025-10-10,609565,8.39,4.3081,BIKE,0,0,0,1,17.33
2025-10-01,622552,2.92,7.5997,BIKE,0,0,1,0,13.93
2025-11-03,726256,9.26,2.6206,BIKE,1,0,0,0,16.16
2025-10-23,513089,6.61,8.3066,CAR,1,0,1,0,21.58
2025-10-30,899482,3.55,3.6627,CAR,0,0,0,0,5.44
2025-11-11,690504,1.2,1.4839,CAR,0,1,1,0,7.61
2025-11-09,839804,1.76,6.2221,MOPED,0,0,1,0,7.47
2025-10-19,446184,2.92,2.8998,BIKE,0,0,0,0,2.87
2025-11-26,645932,5.93,4.1272,BIKE,0,0,0,0,7.09
2025-11-02,162021,5.94,1.7244,BIKE,1,0,0,0,3.02
2025-11-03,792485,3.21,2.5752,BIKE,0,0,1,0,5.24
2025-10-16,560115,3.61,1.8603,BIKE,0,0,0,1,4.45
2025-11-03,142291,3.99,1.7707,BIKE,0,0,0,1,4.96
2025-10-30,528276,3.64,3.6155,CAR,0,0,0,0,3.93
